title,id,commentCount,dislikeCount,likeCount,viewCount,channelId,channelTitle,timestamp
TWO HEADED TURTLE!,1c_ORyVoCiU,12044,1524,185646,3255084,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442627999
MAN EVIE,dMxHztgVu2I,9090,1432,185604,3129221,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442592582
I'M SO DONE.,RJ_L7yiHw_Q,11415,1992,195958,3951955,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442551368
HAMBURGER. HAMBURGER. HAMBURGER. HAMBURGER. HAMBURGER.,wyAom32qoTI,4503,1836,120870,3779875,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442513422
I GOT COVERED IN BLOOD!,RWSr3x3OkAQ,18135,2537,235237,5511629,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442452240
JESUS CHRIST... ON A BIKE WHAT IS THAT? -  Stray Cat Crossing - Part 2,svOk49mVtrI,8566,1042,106481,2615261,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442420947
IM IN JAPAN FOR A DAY,tKdxPbGBRbM,9757,1025,200192,2538412,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442378389
ELECTRIFYING SENPAI! - Yandere Simulator - Part 6,7fIWlkKyyXQ,8018,1732,165411,5062978,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442334962
I GOT KIDNAPPED!,R63DJu8eOhQ,25838,2229,219546,4327018,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442288528
DOCTOR APPOINTMENT,TQF6Rd_Yvrk,33746,3205,285729,5084563,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442200366
HOW TO: GET NOTICED BY SENPAI! (5 Weird Stuff Online - Part 15),g4WZwIcAzvk,15665,1961,193538,3700280,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442181574
(WARNING) THIS GAME IS TWISTED. // Stray Cat Crossing // Part 1,GHsCq0GXTCE,12836,1830,174996,4313650,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442156145
I'M ON A GOSSIP WEBSITE!?,wL4DkQrd1ho,21089,1607,270899,3540098,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442124766
CLICK ON BOOBS - Get Confused!,nuATcGhzExE,13549,5190,206319,9228738,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442068983
THE WEIRDEST PIZZA.,zQqTCPD5jJI,20881,1987,319003,4574331,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1442027574
The Greatest Sonic Game since 2015,qvVUbfIywsg,7406,2002,123004,3142840,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441981680
CAN YOU HANDLE THESE SCARES? // Layers Of Fear // Part 3,pXaDLHptL_w,9119,1183,98107,3144207,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441945784
SENPAI'S BOOTY - Yandara Simulator Animated,xmTzkoWpg4Q,14399,4058,233902,6450728,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441902782
CRYING ACTUAL TEARS. (Agario) -- Part 8,2jqibXXOhFU,10677,2858,183052,5083735,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441861801
this game Makes NO SENSE!,1AVJD_GzID0,9599,3015,230138,6704541,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441819801
wtf... my hair,W2TdgZpU3pA,34509,2545,253555,3827258,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441782000
7 Second Challenge w/ Dan and Phil,SGg49C6tU14,21772,3962,321116,5676492,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441732298
THIS GAME IS MINDBLOWING!!! // Universe Sandbox ^2,jhYqfLAqOlU,10033,2004,152936,3450734,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441699143
BEETHOVEN SIMULATOR,k1MIYlUVhXc,11912,1918,130263,2770104,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441647323
ROLLER COASTER ACCIDENT! (Rollercoaster Tycoon - Part 3),MORVanKwln4,7556,2174,152593,4181668,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441556417
SHOWER WITH DAD SIMULATOR 2015.,iloOmQDes4I,7930,3121,141035,4929828,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441446050
SAVING EVERYONE // Until Dawn // Ending - FINAL,NOGZROv5Lbo,16266,3882,184232,5035189,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441386089
YOU WILL HATE ME FOR THIS BROS // Until Dawn // Part 10 // Ending,6wqiyvXIu9c,42004,5368,214013,5884845,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441308680
39 MILLION // MY TATTOOS // SHOUT-OUT COMPETITION!,ugNwY9cXnsA,32969,3709,319562,5303882,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441275279
CAN YOU HANDLE THE GORE? / Until Dawn / Part 9,axjIyXFgqDA,24357,1819,167383,5182161,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441224383
TOP 5 WEIRD ROBOTS.,ge_Q0M2vWew,10612,1791,188141,4324865,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441175401
MOST INTENSE 1H GAMEPLAY EVER,ufk0egl9t7E,19976,3326,165405,5977765,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441136681
PEOPLE DIE WHEN THEY GET KILLED / Until Dawn / Part 8,zMWJ5q_V5hQ,25347,4125,154998,4756237,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441128378
On The Stage!,Jkc0QxQ-3t4,17882,2016,260422,3269703,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441048381
THIS JUMPSCARE WILL MAKE U SHIT YOUR PANTS / Until Dawn / Part 7,M8ctycCHJpI,31407,2950,200860,6329183,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1441042374
KILL YOURSELF OR THE GIRL? / Until Dawn / Part 6,gmqnd6nJjKM,26066,2247,174006,5543576,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440959002
MAKE CHOICES FOR ME IN CHOICE CHAMBER,ZR1RwIUuYPk,4293,1014,119896,2243841,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440874801
THIS GAME IS DISGUSTING / Until Dawn / Part 5,jGujD_IMBzs,30937,2881,174382,6121223,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440871203
I BECAME A ZOMBIE,XtYDs6hoggM,16523,4149,195750,4802342,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440807050
FINALLY SOME ACTION! / Until Dawn / Part 4,FZjRPPNvtc8,15205,1627,185393,5782355,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440796177
SHIA FLY HIGHER,vcFCyBhWo-E,4701,1987,142498,2932764,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440721801
HARDCORE JUMPSCARES! / Until Dawn / Part 3,G_tLIX4aRj0,17469,2180,197643,6684597,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440711000
WHAT'S IN MY BACKPACK?,yI5dShMEidk,14241,3316,184271,3719105,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440617066
WILL THEY BANG OK? / Until Dawn / Part 2,3YwnCp0-PFA,20178,2114,222643,6778774,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440602800
Until Dawn - Part 1 - A HORROR GAME MOVIE! // Gameplay // Walkthrough,pcnQmw9M-JA,26114,2258,364566,7836285,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1440502929
I scream for my mom while playing Amnesia,XAI8B3xTIHo,2105,179,11325,720727,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1293293668
Dual Minecraft Lets Play! Episode [003] - Exploring!,hC7c1fhW1YM,1116,139,6697,657339,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1292785430
Dual Minecraft Lets Play! Episode [002] - New World... Again,XONXcdJ0278,1935,319,11908,1239629,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1292718292
Call of Duty: Black Ops: Wager Match: Gun Game,lUtoLyyeOwQ,15923,690,59145,2118363,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1292539689
FUCK YOU DOLPHIN DIVE!!,Fx7bDPbYLCA,981,305,10276,589528,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1292200642
Minecraft Multiplayer Fun,9jeJbdVl2jI,48048,7373,146097,7482940,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1286066731
Blacklight Tango Down: Team Deathmatch 38-4 (PC Gameplay/Commentary),0U6ZgImZ5vo,2815,407,14290,889000,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1292011403
